交易日期,指数名称,收盘点位
2021-10-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4475.14
2021-10-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4483.24
2021-10-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4517.89
2021-10-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4521.37
2021-10-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4527.36
2021-10-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4565.10
2021-10-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4518.06
2021-10-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4519.19
2021-10-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4490.95
2021-10-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4478.47
2021-10-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4425.21
2021-10-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4398.56
2021-11-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4394.44
2021-11-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4311.73
2021-11-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4342.02
2021-11-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4335.13
2021-11-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4255.99
2021-11-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4250.18
2021-11-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4244.40
2021-11-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4238.63
2021-11-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4326.89
2021-11-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4306.86
2021-11-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4317.33
2021-11-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4289.85
2021-11-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4292.23
2021-11-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4278.24
2021-11-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4342.72
2021-11-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4303.05
2021-11-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4331.15
2021-11-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4353.40
2021-11-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4351.28
2021-11-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4307.97
2021-11-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4307.70
2021-11-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4292.53
2021-12-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4355.98
2021-12-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4381.24
2021-12-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4462.87
2021-12-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4465.75
2021-12-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4528.18
2021-12-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4513.67
2021-12-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4561.33
2021-12-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4510.43
2021-12-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4517.75
2021-12-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4470.35
2021-12-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4512.10
2021-12-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4560.04
2021-12-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4543.19
2021-12-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4526.21
2021-12-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4586.80
2021-12-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4566.92
2021-12-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4615.35
2021-12-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4609.60
2021-12-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4632.33
2021-12-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4597.37
2021-12-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4560.99
2021-12-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4591.30
2021-12-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4641.89
2022-01-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4637.72
2022-01-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4641.76
2022-01-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4628.41
2022-01-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4686.06
2022-01-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4698.78
2022-01-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4702.95
2022-01-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4677.87
2022-01-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4661.16
2022-01-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4569.60
2022-01-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4574.39
2022-01-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4688.74
2022-01-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4712.64
2022-01-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4733.95
2022-01-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4689.77
2022-01-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4698.97
2022-01-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4590.83
2022-01-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4614.41
2022-01-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4594.05
2022-01-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4544.22
2022-02-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4670.67
2022-02-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4755.20
2022-02-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4750.16
2022-02-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4805.45
2022-02-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4817.50
2022-02-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4733.85
2022-02-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4695.48
2022-02-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4728.39
2022-02-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4706.15
2022-02-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4760.94
2022-02-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4745.64
2022-02-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4715.91
2022-02-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4684.50
2022-02-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4616.52
2022-02-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4606.19
2022-02-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4608.29
2022-03-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4629.04
2022-03-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4646.63
2022-03-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4709.55
2022-03-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4671.45
2022-03-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4625.46
2022-03-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4514.22
2022-03-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4439.56
2022-03-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4463.48
2022-03-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4478.87
2022-03-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4406.76
2022-03-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4173.91
2022-03-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4286.12
2022-03-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4310.13
2022-03-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4399.28
2022-03-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4365.17
2022-03-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4435.22
2022-03-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4447.77
2022-03-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4444.86
2022-03-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4428.53
2022-03-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4489.65
2022-03-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4479.46
2022-03-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4550.07
2022-03-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4585.95
2022-04-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4654.73
2022-04-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4740.27
2022-04-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4667.27
2022-04-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4724.83
2022-04-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4654.39
2022-04-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4666.69
2022-04-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4637.33
2022-04-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4671.11
2022-04-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4672.65
2022-04-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4615.19
2022-04-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4644.38
2022-04-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4556.81
2022-04-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4494.45
2022-04-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4571.90
2022-04-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4408.34
2022-04-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4385.65
2022-04-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4415.70
2022-04-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4468.75
2022-04-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4528.09
2022-05-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4556.47
2022-05-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4442.25
2022-05-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4449.17
2022-05-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4473.36
2022-05-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4448.32
2022-05-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4428.94
2022-05-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4500.86
2022-05-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4485.52
2022-05-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4476.48
2022-05-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4444.69
2022-05-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4457.44
2022-05-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4485.83
2022-05-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4450.84
2022-05-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4382.31
2022-05-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4432.41
2022-05-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4468.84
2022-05-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4472.76
2022-05-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4460.68
2022-05-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4467.73
2022-06-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4465.83
2022-06-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4449.01
2022-06-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4427.42
2022-06-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4441.81
2022-06-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4458.49
2022-06-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4463.16
2022-06-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4489.31
2022-06-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4434.80
2022-06-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4511.81
2022-06-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4554.00
2022-06-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4492.54
2022-06-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4506.61
2022-06-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4493.32
2022-06-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4504.79
2022-06-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4448.72
2022-06-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4488.73
2022-06-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4482.01
2022-06-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4485.55
2022-06-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4514.09
2022-06-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4523.63
2022-06-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4533.07
2022-07-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4538.33
2022-07-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4546.72
2022-07-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4547.41
2022-07-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4494.58
2022-07-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4486.91
2022-07-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4517.16
2022-07-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4515.39
2022-07-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4546.81
2022-07-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4533.80
2022-07-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4469.86
2022-07-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4389.08
2022-07-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4466.05
2022-07-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4470.65
2022-07-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4477.44
2022-07-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4428.24
2022-07-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4433.26
2022-07-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4431.51
2022-07-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4471.92
2022-07-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4445.09
2022-07-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4444.77
2022-07-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4414.60
2022-08-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4401.15
2022-08-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4320.78
2022-08-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4289.11
2022-08-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4316.21
2022-08-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4367.04
2022-08-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4367.34
2022-08-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4364.44
2022-08-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4350.97
2022-08-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4407.78
2022-08-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4429.95
2022-08-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4406.08
2022-08-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4403.37
2022-08-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4430.99
2022-08-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4386.69
2022-08-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4403.74
2022-08-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4423.43
2022-08-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4406.52
2022-08-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4372.31
2022-08-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4423.81
2022-08-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4418.18
2022-08-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4420.81
2022-08-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4441.07
2022-08-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4453.43
2022-09-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4450.32
2022-09-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4455.71
2022-09-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4490.36
2022-09-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4515.08
2022-09-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4498.26
2022-09-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4505.56
2022-09-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4548.92
2022-09-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4547.70
2022-09-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4511.64
2022-09-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4526.40
2022-09-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4414.84
2022-09-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4413.53
2022-09-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4398.58
2022-09-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4428.95
2022-09-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4409.99
2022-09-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4420.03
2022-09-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4329.41
2022-09-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4362.07
2022-09-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4330.89
2022-09-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4292.83
2022-09-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4320.56
2022-10-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4318.08
2022-10-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4315.88
2022-10-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4363.35
2022-10-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4335.11
2022-10-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4373.29
2022-10-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4382.34
2022-10-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4381.92
2022-10-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4342.81
2022-10-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4324.55
2022-10-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4337.42
2022-10-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4263.06
2022-10-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4250.60
2022-10-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4253.07
2022-10-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4273.07
2022-10-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4203.68
2022-10-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4145.04
2022-11-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4209.69
2022-11-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4227.87
2022-11-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4209.39
2022-11-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4269.84
2022-11-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4277.03
2022-11-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4272.57
2022-11-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4264.61
2022-11-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4263.44
2022-11-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4339.89
2022-11-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4361.64
2022-11-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4396.70
2022-11-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4384.13
2022-11-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4392.04
2022-11-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4372.57
2022-11-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4347.36
2022-11-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4415.48
2022-11-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4448.84
2022-11-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4432.24
2022-11-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4511.72
2022-11-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4470.41
2022-11-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4569.16
2022-11-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4574.22
2022-12-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4557.50
2022-12-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4550.05
2022-12-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4686.53
2022-12-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4679.38
2022-12-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4658.22
2022-12-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4656.29
2022-12-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4651.38
2022-12-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4610.03
