交易日期,代理代码,代理名称,复权单位净值,原单位净值,当日每份分红
2019-11-21,159905,工银深证红利ETF,1.9346000000,1.934600,0.000000
2019-11-22,159905,工银深证红利ETF,1.9056000000,1.905600,0.000000
2019-11-25,159905,工银深证红利ETF,1.9271000000,1.927100,0.000000
2019-11-26,159905,工银深证红利ETF,1.9369000000,1.936900,0.000000
2019-11-27,159905,工银深证红利ETF,1.9183000000,1.918300,0.000000
2019-11-28,159905,工银深证红利ETF,1.9138000000,1.913800,0.000000
2019-11-29,159905,工银深证红利ETF,1.8960000000,1.896000,0.000000
2019-12-02,159905,工银深证红利ETF,1.9028000000,1.902800,0.000000
2019-12-03,159905,工银深证红利ETF,1.9164000000,1.916400,0.000000
2019-12-04,159905,工银深证红利ETF,1.9230000000,1.923000,0.000000
2019-12-05,159905,工银深证红利ETF,1.9303000000,1.930300,0.000000
2019-12-06,159905,工银深证红利ETF,1.9425000000,1.942500,0.000000
2019-12-09,159905,工银深证红利ETF,1.9420000000,1.942000,0.000000
2019-12-10,159905,工银深证红利ETF,1.9368000000,1.936800,0.000000
2019-12-11,159905,工银深证红利ETF,1.9312000000,1.931200,0.000000
2019-12-12,159905,工银深证红利ETF,1.9269000000,1.926900,0.000000
2019-12-13,159905,工银深证红利ETF,1.9646000000,1.964600,0.000000
2019-12-16,159905,工银深证红利ETF,1.9752000000,1.975200,0.000000
2019-12-17,159905,工银深证红利ETF,2.0078000000,2.007800,0.000000
2019-12-18,159905,工银深证红利ETF,2.0122000000,2.012200,0.000000
2019-12-19,159905,工银深证红利ETF,2.0169000000,2.016900,0.000000
2019-12-20,159905,工银深证红利ETF,2.0169000000,2.016900,0.000000
2019-12-23,159905,工银深证红利ETF,1.9910000000,1.991000,0.000000
2019-12-24,159905,工银深证红利ETF,1.9979000000,1.997900,0.000000
2019-12-25,159905,工银深证红利ETF,1.9939000000,1.993900,0.000000
2019-12-26,159905,工银深证红利ETF,2.0101000000,2.010100,0.000000
2019-12-27,159905,工银深证红利ETF,2.0072000000,2.007200,0.000000
2019-12-30,159905,工银深证红利ETF,2.0407000000,2.040700,0.000000
2019-12-31,159905,工银深证红利ETF,2.0492000000,2.049200,0.000000
2020-01-02,159905,工银深证红利ETF,2.0896000000,2.089600,0.000000
2020-01-03,159905,工银深证红利ETF,2.0817000000,2.081700,0.000000
2020-01-06,159905,工银深证红利ETF,2.0635000000,2.063500,0.000000
2020-01-07,159905,工银深证红利ETF,2.0903000000,2.090300,0.000000
2020-01-08,159905,工银深证红利ETF,2.0766000000,2.076600,0.000000
2020-01-09,159905,工银深证红利ETF,2.1094000000,2.109400,0.000000
2020-01-10,159905,工银深证红利ETF,2.1059000000,2.105900,0.000000
2020-01-13,159905,工银深证红利ETF,2.1307000000,2.130700,0.000000
2020-01-14,159905,工银深证红利ETF,2.1190000000,2.119000,0.000000
2020-01-15,159905,工银深证红利ETF,2.1080000000,2.108000,0.000000
2020-01-16,159905,工银深证红利ETF,2.0963000000,2.096300,0.000000
2020-01-17,159905,工银深证红利ETF,2.0925000000,2.092500,0.000000
2020-01-20,159905,工银深证红利ETF,2.0963000000,2.096300,0.000000
2020-01-21,159905,工银深证红利ETF,2.0434000000,2.043400,0.000000
2020-01-22,159905,工银深证红利ETF,2.0473000000,2.047300,0.000000
2020-01-23,159905,工银深证红利ETF,1.9677000000,1.967700,0.000000
2020-02-03,159905,工银深证红利ETF,1.7868000000,1.786800,0.000000
2020-02-04,159905,工银深证红利ETF,1.8409000000,1.840900,0.000000
2020-02-05,159905,工银深证红利ETF,1.8662000000,1.866200,0.000000
2020-02-06,159905,工银深证红利ETF,1.8940000000,1.894000,0.000000
2020-02-07,159905,工银深证红利ETF,1.8829000000,1.882900,0.000000
2020-02-10,159905,工银深证红利ETF,1.8997000000,1.899700,0.000000
2020-02-11,159905,工银深证红利ETF,1.9373000000,1.937300,0.000000
2020-02-12,159905,工银深证红利ETF,1.9434000000,1.943400,0.000000
2020-02-13,159905,工银深证红利ETF,1.9343000000,1.934300,0.000000
2020-02-14,159905,工银深证红利ETF,1.9497000000,1.949700,0.000000
2020-02-17,159905,工银深证红利ETF,1.9844000000,1.984400,0.000000
2020-02-18,159905,工银深证红利ETF,1.9705000000,1.970500,0.000000
2020-02-19,159905,工银深证红利ETF,1.9820000000,1.982000,0.000000
2020-02-20,159905,工银深证红利ETF,2.0338000000,2.033800,0.000000
2020-02-21,159905,工银深证红利ETF,2.0226000000,2.022600,0.000000
2020-02-24,159905,工银深证红利ETF,2.0075000000,2.007500,0.000000
2020-02-25,159905,工银深证红利ETF,1.9938000000,1.993800,0.000000
2020-02-26,159905,工银深证红利ETF,1.9840000000,1.984000,0.000000
2020-02-27,159905,工银深证红利ETF,1.9892000000,1.989200,0.000000
2020-02-28,159905,工银深证红利ETF,1.9115000000,1.911500,0.000000
2020-03-02,159905,工银深证红利ETF,1.9785000000,1.978500,0.000000
2020-03-03,159905,工银深证红利ETF,1.9819000000,1.981900,0.000000
2020-03-04,159905,工银深证红利ETF,1.9992000000,1.999200,0.000000
2020-03-05,159905,工银深证红利ETF,2.0698000000,2.069800,0.000000
2020-03-06,159905,工银深证红利ETF,2.0259000000,2.025900,0.000000
2020-03-09,159905,工银深证红利ETF,1.9615000000,1.961500,0.000000
2020-03-10,159905,工银深证红利ETF,1.9978000000,1.997800,0.000000
2020-03-11,159905,工银深证红利ETF,1.9719000000,1.971900,0.000000
2020-03-12,159905,工银深证红利ETF,1.9259000000,1.925900,0.000000
2020-03-13,159905,工银深证红利ETF,1.8926000000,1.892600,0.000000
2020-03-16,159905,工银深证红利ETF,1.8042000000,1.804200,0.000000
2020-03-17,159905,工银深证红利ETF,1.7750000000,1.775000,0.000000
2020-03-18,159905,工银深证红利ETF,1.7419000000,1.741900,0.000000
2020-03-19,159905,工银深证红利ETF,1.7062000000,1.706200,0.000000
2020-03-20,159905,工银深证红利ETF,1.7409000000,1.740900,0.000000
2020-03-23,159905,工银深证红利ETF,1.6684000000,1.668400,0.000000
2020-03-24,159905,工银深证红利ETF,1.7197000000,1.719700,0.000000
2020-03-25,159905,工银深证红利ETF,1.7748000000,1.774800,0.000000
2020-03-26,159905,工银深证红利ETF,1.7592000000,1.759200,0.000000
2020-03-27,159905,工银深证红利ETF,1.7662000000,1.766200,0.000000
2020-03-30,159905,工银深证红利ETF,1.7368000000,1.736800,0.000000
2020-03-31,159905,工银深证红利ETF,1.7527000000,1.752700,0.000000
2020-04-01,159905,工银深证红利ETF,1.7581000000,1.758100,0.000000
2020-04-02,159905,工银深证红利ETF,1.7785000000,1.778500,0.000000
2020-04-03,159905,工银深证红利ETF,1.7685000000,1.768500,0.000000
2020-04-07,159905,工银深证红利ETF,1.8138000000,1.813800,0.000000
2020-04-08,159905,工银深证红利ETF,1.7975000000,1.797500,0.000000
2020-04-09,159905,工银深证红利ETF,1.7977000000,1.797700,0.000000
2020-04-10,159905,工银深证红利ETF,1.8071000000,1.807100,0.000000
2020-04-13,159905,工银深证红利ETF,1.8099000000,1.809900,0.000000
2020-04-14,159905,工银深证红利ETF,1.8356000000,1.835600,0.000000
2020-04-15,159905,工银深证红利ETF,1.8179000000,1.817900,0.000000
2020-04-16,159905,工银深证红利ETF,1.8074000000,1.807400,0.000000
2020-04-17,159905,工银深证红利ETF,1.8222000000,1.822200,0.000000
2020-04-20,159905,工银深证红利ETF,1.8286000000,1.828600,0.000000
2020-04-21,159905,工银深证红利ETF,1.8011000000,1.801100,0.000000
2020-04-22,159905,工银深证红利ETF,1.8254000000,1.825400,0.000000
2020-04-23,159905,工银深证红利ETF,1.8267000000,1.826700,0.000000
2020-04-24,159905,工银深证红利ETF,1.8193000000,1.819300,0.000000
2020-04-27,159905,工银深证红利ETF,1.8308000000,1.830800,0.000000
2020-04-28,159905,工银深证红利ETF,1.8490000000,1.849000,0.000000
2020-04-29,159905,工银深证红利ETF,1.8625000000,1.862500,0.000000
2020-04-30,159905,工银深证红利ETF,1.8795000000,1.879500,0.000000
2020-05-06,159905,工银深证红利ETF,1.8918000000,1.891800,0.000000
2020-05-07,159905,工银深证红利ETF,1.8873000000,1.887300,0.000000
2020-05-08,159905,工银深证红利ETF,1.9216000000,1.921600,0.000000
2020-05-11,159905,工银深证红利ETF,1.9241000000,1.924100,0.000000
2020-05-12,159905,工银深证红利ETF,1.9259000000,1.925900,0.000000
2020-05-13,159905,工银深证红利ETF,1.9307000000,1.930700,0.000000
2020-05-14,159905,工银深证红利ETF,1.9108000000,1.910800,0.000000
2020-05-15,159905,工银深证红利ETF,1.8989000000,1.898900,0.000000
2020-05-18,159905,工银深证红利ETF,1.9147000000,1.914700,0.000000
2020-05-19,159905,工银深证红利ETF,1.9256000000,1.925600,0.000000
2020-05-20,159905,工银深证红利ETF,1.9164000000,1.916400,0.000000
2020-05-21,159905,工银深证红利ETF,1.9039000000,1.903900,0.000000
2020-05-22,159905,工银深证红利ETF,1.8560000000,1.856000,0.000000
2020-05-25,159905,工银深证红利ETF,1.8576000000,1.857600,0.000000
2020-05-26,159905,工银深证红利ETF,1.8833000000,1.883300,0.000000
2020-05-27,159905,工银深证红利ETF,1.8701000000,1.870100,0.000000
2020-05-28,159905,工银深证红利ETF,1.8764000000,1.876400,0.000000
2020-05-29,159905,工银深证红利ETF,1.8838000000,1.883800,0.000000
2020-06-01,159905,工银深证红利ETF,1.9414000000,1.941400,0.000000
2020-06-02,159905,工银深证红利ETF,1.9508000000,1.950800,0.000000
2020-06-03,159905,工银深证红利ETF,1.9486000000,1.948600,0.000000
2020-06-04,159905,工银深证红利ETF,1.9626000000,1.962600,0.000000
2020-06-05,159905,工银深证红利ETF,1.9702000000,1.970200,0.000000
2020-06-08,159905,工银深证红利ETF,1.9952000000,1.995200,0.000000
2020-06-09,159905,工银深证红利ETF,2.0008000000,2.000800,0.000000
2020-06-10,159905,工银深证红利ETF,1.9912000000,1.991200,0.000000
2020-06-11,159905,工银深证红利ETF,1.9595000000,1.959500,0.000000
2020-06-12,159905,工银深证红利ETF,1.9608000000,1.960800,0.000000
2020-06-15,159905,工银深证红利ETF,1.9292000000,1.929200,0.000000
2020-06-16,159905,工银深证红利ETF,1.9500000000,1.950000,0.000000
2020-06-17,159905,工银深证红利ETF,1.9455000000,1.945500,0.000000
2020-06-18,159905,工银深证红利ETF,1.9646000000,1.964600,0.000000
2020-06-19,159905,工银深证红利ETF,1.9999000000,1.999900,0.000000
2020-06-22,159905,工银深证红利ETF,1.9880000000,1.988000,0.000000
2020-06-23,159905,工银深证红利ETF,1.9922000000,1.992200,0.000000
2020-06-24,159905,工银深证红利ETF,2.0104000000,2.010400,0.000000
2020-06-29,159905,工银深证红利ETF,2.0008000000,2.000800,0.000000
2020-06-30,159905,工银深证红利ETF,2.0244000000,2.024400,0.000000
2020-07-01,159905,工银深证红利ETF,2.0989000000,2.098900,0.000000
2020-07-02,159905,工银深证红利ETF,2.1482000000,2.148200,0.000000
2020-07-03,159905,工银深证红利ETF,2.1731000000,2.173100,0.000000
2020-07-06,159905,工银深证红利ETF,2.2861000000,2.286100,0.000000
2020-07-07,159905,工银深证红利ETF,2.2934000000,2.293400,0.000000
2020-07-08,159905,工银深证红利ETF,2.3036000000,2.303600,0.000000
2020-07-09,159905,工银深证红利ETF,2.3423000000,2.342300,0.000000
2020-07-10,159905,工银深证红利ETF,2.3041000000,2.304100,0.000000
2020-07-13,159905,工银深证红利ETF,2.3555000000,2.355500,0.000000
2020-07-14,159905,工银深证红利ETF,2.3393000000,2.339300,0.000000
2020-07-15,159905,工银深证红利ETF,2.3301000000,2.330100,0.000000
2020-07-16,159905,工银深证红利ETF,2.2143000000,2.214300,0.000000
2020-07-17,159905,工银深证红利ETF,2.2486000000,2.248600,0.000000
2020-07-20,159905,工银深证红利ETF,2.3103000000,2.310300,0.000000
2020-07-21,159905,工银深证红利ETF,2.3129000000,2.312900,0.000000
2020-07-22,159905,工银深证红利ETF,2.3241000000,2.324100,0.000000
2020-07-23,159905,工银深证红利ETF,2.3239000000,2.323900,0.000000
2020-07-24,159905,工银深证红利ETF,2.2270000000,2.227000,0.000000
2020-07-27,159905,工银深证红利ETF,2.2316000000,2.231600,0.000000
2020-07-28,159905,工银深证红利ETF,2.2646000000,2.264600,0.000000
2020-07-29,159905,工银深证红利ETF,2.3161000000,2.316100,0.000000
2020-07-30,159905,工银深证红利ETF,2.3000000000,2.300000,0.000000
2020-07-31,159905,工银深证红利ETF,2.3030000000,2.303000,0.000000
2020-08-03,159905,工银深证红利ETF,2.3385000000,2.338500,0.000000
2020-08-04,159905,工银深证红利ETF,2.3414000000,2.341400,0.000000
2020-08-05,159905,工银深证红利ETF,2.3405000000,2.340500,0.000000
2020-08-06,159905,工银深证红利ETF,2.3189000000,2.318900,0.000000
2020-08-07,159905,工银深证红利ETF,2.2927000000,2.292700,0.000000
2020-08-10,159905,工银深证红利ETF,2.3159000000,2.315900,0.000000
2020-08-11,159905,工银深证红利ETF,2.3147000000,2.314700,0.000000
2020-08-12,159905,工银深证红利ETF,2.3001000000,2.300100,0.000000
2020-08-13,159905,工银深证红利ETF,2.2985000000,2.298500,0.000000
2020-08-14,159905,工银深证红利ETF,2.3363000000,2.336300,0.000000
2020-08-17,159905,工银深证红利ETF,2.3883000000,2.388300,0.000000
2020-08-18,159905,工银深证红利ETF,2.3808000000,2.380800,0.000000
2020-08-19,159905,工银深证红利ETF,2.3607000000,2.360700,0.000000
2020-08-20,159905,工银深证红利ETF,2.3219000000,2.321900,0.000000
2020-08-21,159905,工银深证红利ETF,2.3432000000,2.343200,0.000000
2020-08-24,159905,工银深证红利ETF,2.3759000000,2.375900,0.000000
2020-08-25,159905,工银深证红利ETF,2.3966000000,2.396600,0.000000
2020-08-26,159905,工银深证红利ETF,2.3709000000,2.370900,0.000000
2020-08-27,159905,工银深证红利ETF,2.3711000000,2.371100,0.000000
2020-08-28,159905,工银深证红利ETF,2.4423000000,2.442300,0.000000
2020-08-31,159905,工银深证红利ETF,2.4255000000,2.425500,0.000000
2020-09-01,159905,工银深证红利ETF,2.4295000000,2.429500,0.000000
2020-09-02,159905,工银深证红利ETF,2.4377000000,2.437700,0.000000
2020-09-03,159905,工银深证红利ETF,2.4318000000,2.431800,0.000000
2020-09-04,159905,工银深证红利ETF,2.4020000000,2.402000,0.000000
2020-09-07,159905,工银深证红利ETF,2.3533000000,2.353300,0.000000
2020-09-08,159905,工银深证红利ETF,2.3458000000,2.345800,0.000000
2020-09-09,159905,工银深证红利ETF,2.2870000000,2.287000,0.000000
2020-09-10,159905,工银深证红利ETF,2.2993000000,2.299300,0.000000
2020-09-11,159905,工银深证红利ETF,2.3169000000,2.316900,0.000000
2020-09-14,159905,工银深证红利ETF,2.3254000000,2.325400,0.000000
2020-09-15,159905,工银深证红利ETF,2.3508000000,2.350800,0.000000
2020-09-16,159905,工银深证红利ETF,2.3293000000,2.329300,0.000000
2020-09-17,159905,工银深证红利ETF,2.3193000000,2.319300,0.000000
2020-09-18,159905,工银深证红利ETF,2.3702000000,2.370200,0.000000
2020-09-21,159905,工银深证红利ETF,2.3470000000,2.347000,0.000000
2020-09-22,159905,工银深证红利ETF,2.3210000000,2.321000,0.000000
2020-09-23,159905,工银深证红利ETF,2.3203000000,2.320300,0.000000
2020-09-24,159905,工银深证红利ETF,2.2786000000,2.278600,0.000000
2020-09-25,159905,工银深证红利ETF,2.2753000000,2.275300,0.000000
2020-09-28,159905,工银深证红利ETF,2.2791000000,2.279100,0.000000
2020-09-29,159905,工银深证红利ETF,2.2904000000,2.290400,0.000000
2020-09-30,159905,工银深证红利ETF,2.2918000000,2.291800,0.000000
2020-10-09,159905,工银深证红利ETF,2.3273000000,2.327300,0.000000
2020-10-12,159905,工银深证红利ETF,2.4040000000,2.404000,0.000000
2020-10-13,159905,工银深证红利ETF,2.4361000000,2.436100,0.000000
2020-10-14,159905,工银深证红利ETF,2.4249000000,2.424900,0.000000
2020-10-15,159905,工银深证红利ETF,2.4272000000,2.427200,0.000000
2020-10-16,159905,工银深证红利ETF,2.4177000000,2.417700,0.000000
2020-10-19,159905,工银深证红利ETF,2.4046000000,2.404600,0.000000
2020-10-20,159905,工银深证红利ETF,2.4322000000,2.432200,0.000000
2020-10-21,159905,工银深证红利ETF,2.4391000000,2.439100,0.000000
2020-10-22,159905,工银深证红利ETF,2.4364000000,2.436400,0.000000
2020-10-23,159905,工银深证红利ETF,2.4012000000,2.401200,0.000000
2020-10-26,159905,工银深证红利ETF,2.4071000000,2.407100,0.000000
2020-10-27,159905,工银深证红利ETF,2.4037000000,2.403700,0.000000
2020-10-28,159905,工银深证红利ETF,2.4234000000,2.423400,0.000000
2020-10-29,159905,工银深证红利ETF,2.4843000000,2.484300,0.000000
2020-10-30,159905,工银深证红利ETF,2.4351000000,2.435100,0.000000
2020-11-02,159905,工银深证红利ETF,2.4855000000,2.485500,0.000000
2020-11-03,159905,工银深证红利ETF,2.5008000000,2.500800,0.000000
2020-11-04,159905,工银深证红利ETF,2.5361000000,2.536100,0.000000
2020-11-05,159905,工银深证红利ETF,2.5738000000,2.573800,0.000000
2020-11-06,159905,工银深证红利ETF,2.5993000000,2.599300,0.000000
2020-11-09,159905,工银深证红利ETF,2.6417000000,2.641700,0.000000
2020-11-10,159905,工银深证红利ETF,2.6339000000,2.633900,0.000000
2020-11-11,159905,工银深证红利ETF,2.6121000000,2.612100,0.000000
2020-11-12,159905,工银深证红利ETF,2.6222000000,2.622200,0.000000
2020-11-13,159905,工银深证红利ETF,2.6008000000,2.600800,0.000000
2020-11-16,159905,工银深证红利ETF,2.6417000000,2.641700,0.000000
2020-11-17,159905,工银深证红利ETF,2.6531000000,2.653100,0.000000
2020-11-18,159905,工银深证红利ETF,2.6486000000,2.648600,0.000000
2020-11-19,159905,工银深证红利ETF,2.6861000000,2.686100,0.000000
2020-11-20,159905,工银深证红利ETF,2.6810000000,2.681000,0.000000
2020-11-23,159905,工银深证红利ETF,2.7082000000,2.708200,0.000000
2020-11-24,159905,工银深证红利ETF,2.6874000000,2.687400,0.000000
2020-11-25,159905,工银深证红利ETF,2.6478000000,2.647800,0.000000
2020-11-26,159905,工银深证红利ETF,2.6378000000,2.637800,0.000000
2020-11-27,159905,工银深证红利ETF,2.6717000000,2.671700,0.000000
2020-11-30,159905,工银深证红利ETF,2.6395000000,2.639500,0.000000
2020-12-01,159905,工银深证红利ETF,2.6812000000,2.681200,0.000000
2020-12-02,159905,工银深证红利ETF,2.7142000000,2.714200,0.000000
2020-12-03,159905,工银深证红利ETF,2.7028000000,2.702800,0.000000
2020-12-04,159905,工银深证红利ETF,2.7025000000,2.702500,0.000000
2020-12-07,159905,工银深证红利ETF,2.6848000000,2.684800,0.000000
2020-12-08,159905,工银深证红利ETF,2.6697000000,2.669700,0.000000
2020-12-09,159905,工银深证红利ETF,2.6148000000,2.614800,0.000000
2020-12-10,159905,工银深证红利ETF,2.6197000000,2.619700,0.000000
2020-12-11,159905,工银深证红利ETF,2.5978000000,2.597800,0.000000
2020-12-14,159905,工银深证红利ETF,2.6272000000,2.627200,0.000000
2020-12-15,159905,工银深证红利ETF,2.6242000000,2.624200,0.000000
2020-12-16,159905,工银深证红利ETF,2.6325000000,2.632500,0.000000
2020-12-17,159905,工银深证红利ETF,2.6569000000,2.656900,0.000000
2020-12-18,159905,工银深证红利ETF,2.6500000000,2.650000,0.000000
2020-12-21,159905,工银深证红利ETF,2.6595000000,2.659500,0.000000
2020-12-22,159905,工银深证红利ETF,2.6326000000,2.632600,0.000000
2020-12-23,159905,工银深证红利ETF,2.6368000000,2.636800,0.000000
2020-12-24,159905,工银深证红利ETF,2.6381000000,2.638100,0.000000
2020-12-25,159905,工银深证红利ETF,2.6399000000,2.639900,0.000000
2020-12-28,159905,工银深证红利ETF,2.6957000000,2.695700,0.000000
2020-12-29,159905,工银深证红利ETF,2.6803000000,2.680300,0.000000
2020-12-30,159905,工银深证红利ETF,2.7055000000,2.705500,0.000000
2020-12-31,159905,工银深证红利ETF,2.7483000000,2.748300,0.000000
2021-01-04,159905,工银深证红利ETF,2.8006000000,2.800600,0.000000
2021-01-05,159905,工银深证红利ETF,2.9161000000,2.916100,0.000000
2021-01-06,159905,工银深证红利ETF,2.9458000000,2.945800,0.000000
2021-01-07,159905,工银深证红利ETF,2.9981000000,2.998100,0.000000
2021-01-08,159905,工银深证红利ETF,2.9612000000,2.961200,0.000000
2021-01-11,159905,工银深证红利ETF,2.9044000000,2.904400,0.000000
2021-01-12,159905,工银深证红利ETF,2.9812000000,2.981200,0.000000
2021-01-13,159905,工银深证红利ETF,2.9717000000,2.971700,0.000000
2021-01-14,159905,工银深证红利ETF,2.8861000000,2.886100,0.000000
2021-01-15,159905,工银深证红利ETF,2.8848000000,2.884800,0.000000
2021-01-18,159905,工银深证红利ETF,2.9169000000,2.916900,0.000000
2021-01-19,159905,工银深证红利ETF,2.8625000000,2.862500,0.000000
2021-01-20,159905,工银深证红利ETF,2.8662000000,2.866200,0.000000
2021-01-21,159905,工银深证红利ETF,2.9209000000,2.920900,0.000000
2021-01-22,159905,工银深证红利ETF,2.9178000000,2.917800,0.000000
2021-01-25,159905,工银深证红利ETF,2.9793000000,2.979300,0.000000
2021-01-26,159905,工银深证红利ETF,2.9294000000,2.929400,0.000000
2021-01-27,159905,工银深证红利ETF,2.9322000000,2.932200,0.000000
2021-01-28,159905,工银深证红利ETF,2.8457000000,2.845700,0.000000
2021-01-29,159905,工银深证红利ETF,2.8457000000,2.845700,0.000000
2021-02-01,159905,工银深证红利ETF,2.9049000000,2.904900,0.000000
2021-02-02,159905,工银深证红利ETF,2.9713000000,2.971300,0.000000
2021-02-03,159905,工银深证红利ETF,2.9768000000,2.976800,0.000000
2021-02-04,159905,工银深证红利ETF,2.9676000000,2.967600,0.000000
2021-02-05,159905,工银深证红利ETF,2.9820000000,2.982000,0.000000
2021-02-08,159905,工银深证红利ETF,3.0322000000,3.032200,0.000000
2021-02-09,159905,工银深证红利ETF,3.1035000000,3.103500,0.000000
2021-02-10,159905,工银深证红利ETF,3.1829000000,3.182900,0.000000
2021-02-18,159905,工银深证红利ETF,3.1166000000,3.116600,0.000000
2021-02-19,159905,工银深证红利ETF,3.1551000000,3.155100,0.000000
2021-02-22,159905,工银深证红利ETF,3.0041000000,3.004100,0.000000
2021-02-23,159905,工银深证红利ETF,2.9862000000,2.986200,0.000000
2021-02-24,159905,工银深证红利ETF,2.9265000000,2.926500,0.000000
2021-02-25,159905,工银深证红利ETF,2.9504000000,2.950400,0.000000
2021-02-26,159905,工银深证红利ETF,2.8768000000,2.876800,0.000000
2021-03-01,159905,工银深证红利ETF,2.9362000000,2.936200,0.000000
2021-03-02,159905,工银深证红利ETF,2.9069000000,2.906900,0.000000
2021-03-03,159905,工银深证红利ETF,2.9531000000,2.953100,0.000000
2021-03-04,159905,工银深证红利ETF,2.8453000000,2.845300,0.000000
2021-03-05,159905,工银深证红利ETF,2.8154000000,2.815400,0.000000
2021-03-08,159905,工银深证红利ETF,2.7000000000,2.700000,0.000000
2021-03-09,159905,工银深证红利ETF,2.6407000000,2.640700,0.000000
2021-03-10,159905,工银深证红利ETF,2.6735000000,2.673500,0.000000
2021-03-11,159905,工银深证红利ETF,2.7333000000,2.733300,0.000000
2021-03-12,159905,工银深证红利ETF,2.7510000000,2.751000,0.000000
2021-03-15,159905,工银深证红利ETF,2.6830000000,2.683000,0.000000
2021-03-16,159905,工银深证红利ETF,2.7248000000,2.724800,0.000000
2021-03-17,159905,工银深证红利ETF,2.7602000000,2.760200,0.000000
2021-03-18,159905,工银深证红利ETF,2.7984000000,2.798400,0.000000
2021-03-19,159905,工银深证红利ETF,2.7089000000,2.708900,0.000000
2021-03-22,159905,工银深证红利ETF,2.7366000000,2.736600,0.000000
2021-03-23,159905,工银深证红利ETF,2.7095000000,2.709500,0.000000
2021-03-24,159905,工银深证红利ETF,2.6757000000,2.675700,0.000000
2021-03-25,159905,工银深证红利ETF,2.6538000000,2.653800,0.000000
2021-03-26,159905,工银深证红利ETF,2.7137000000,2.713700,0.000000
2021-03-29,159905,工银深证红利ETF,2.7194000000,2.719400,0.000000
2021-03-30,159905,工银深证红利ETF,2.7453000000,2.745300,0.000000
2021-03-31,159905,工银深证红利ETF,2.7182000000,2.718200,0.000000
2021-04-01,159905,工银深证红利ETF,2.7566000000,2.756600,0.000000
2021-04-02,159905,工银深证红利ETF,2.7947000000,2.794700,0.000000
2021-04-06,159905,工银深证红利ETF,2.7705000000,2.770500,0.000000
2021-04-07,159905,工银深证红利ETF,2.7323000000,2.732300,0.000000
2021-04-08,159905,工银深证红利ETF,2.7313000000,2.731300,0.000000
2021-04-09,159905,工银深证红利ETF,2.6851000000,2.685100,0.000000
2021-04-12,159905,工银深证红利ETF,2.6339000000,2.633900,0.000000
2021-04-13,159905,工银深证红利ETF,2.6334000000,2.633400,0.000000
2021-04-14,159905,工银深证红利ETF,2.6581000000,2.658100,0.000000
2021-04-15,159905,工银深证红利ETF,2.6447000000,2.644700,0.000000
2021-04-16,159905,工银深证红利ETF,2.6614000000,2.661400,0.000000
2021-04-19,159905,工银深证红利ETF,2.7219000000,2.721900,0.000000
2021-04-20,159905,工银深证红利ETF,2.7277000000,2.727700,0.000000
2021-04-21,159905,工银深证红利ETF,2.7369000000,2.736900,0.000000
2021-04-22,159905,工银深证红利ETF,2.7361000000,2.736100,0.000000
2021-04-23,159905,工银深证红利ETF,2.7765000000,2.776500,0.000000
2021-04-26,159905,工银深证红利ETF,2.7384000000,2.738400,0.000000
2021-04-27,159905,工银深证红利ETF,2.7395000000,2.739500,0.000000
2021-04-28,159905,工银深证红利ETF,2.7651000000,2.765100,0.000000
2021-04-29,159905,工银深证红利ETF,2.8052000000,2.805200,0.000000
2021-04-30,159905,工银深证红利ETF,2.7721000000,2.772100,0.000000
2021-05-06,159905,工银深证红利ETF,2.7167000000,2.716700,0.000000
2021-05-07,159905,工银深证红利ETF,2.6896000000,2.689600,0.000000
2021-05-10,159905,工银深证红利ETF,2.6682000000,2.668200,0.000000
2021-05-11,159905,工银深证红利ETF,2.6920000000,2.692000,0.000000
2021-05-12,159905,工银深证红利ETF,2.6986000000,2.698600,0.000000
2021-05-13,159905,工银深证红利ETF,2.6582000000,2.658200,0.000000
2021-05-14,159905,工银深证红利ETF,2.7109000000,2.710900,0.000000
2021-05-17,159905,工银深证红利ETF,2.7603000000,2.760300,0.000000
2021-05-18,159905,工银深证红利ETF,2.7622000000,2.762200,0.000000
2021-05-19,159905,工银深证红利ETF,2.7461000000,2.746100,0.000000
2021-05-20,159905,工银深证红利ETF,2.7707000000,2.770700,0.000000
2021-05-21,159905,工银深证红利ETF,2.7576000000,2.757600,0.000000
2021-05-24,159905,工银深证红利ETF,2.7612000000,2.761200,0.000000
2021-05-25,159905,工银深证红利ETF,2.8351000000,2.835100,0.000000
2021-05-26,159905,工银深证红利ETF,2.8350000000,2.835000,0.000000
2021-05-27,159905,工银深证红利ETF,2.8442000000,2.844200,0.000000
2021-05-28,159905,工银深证红利ETF,2.8211000000,2.821100,0.000000
2021-05-31,159905,工银深证红利ETF,2.8015000000,2.801500,0.000000
2021-06-01,159905,工银深证红利ETF,2.8056000000,2.805600,0.000000
2021-06-02,159905,工银深证红利ETF,2.7869000000,2.786900,0.000000
2021-06-03,159905,工银深证红利ETF,2.7758000000,2.775800,0.000000
2021-06-04,159905,工银深证红利ETF,2.7954000000,2.795400,0.000000
2021-06-07,159905,工银深证红利ETF,2.7765000000,2.776500,0.000000
2021-06-08,159905,工银深证红利ETF,2.7263000000,2.726300,0.000000
2021-06-09,159905,工银深证红利ETF,2.7200000000,2.720000,0.000000
2021-06-10,159905,工银深证红利ETF,2.7268000000,2.726800,0.000000
