交易日期,指数名称,收盘点位
2021-10-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17097.07
2021-10-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17177.51
2021-11-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17323.50
2021-11-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17021.82
2021-11-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17255.74
2021-11-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17385.35
2021-11-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17148.10
2021-11-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17170.57
2021-11-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17167.86
2021-11-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17237.96
2021-11-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17564.81
2021-11-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17591.22
2021-11-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17628.93
2021-11-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17449.85
2021-11-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17510.22
2021-11-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17406.38
2021-11-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17673.55
2021-11-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17665.45
2021-11-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17694.49
2021-11-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17731.59
2021-11-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17653.71
2021-11-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17523.01
2021-11-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17524.82
2021-11-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17568.44
2021-12-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17788.43
2021-12-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17790.11
2021-12-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18019.12
2021-12-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18054.08
2021-12-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18176.97
2021-12-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18318.37
2021-12-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18473.45
2021-12-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18301.91
2021-12-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18405.80
2021-12-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18279.82
2021-12-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18473.92
2021-12-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18653.74
2021-12-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18613.48
2021-12-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18416.28
2021-12-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18799.92
2021-12-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18767.10
2021-12-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18869.77
2021-12-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18686.50
2021-12-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18737.62
2021-12-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18604.72
2021-12-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18512.13
2021-12-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18650.32
2021-12-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18796.47
2022-01-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19037.84
2022-01-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18937.89
2022-01-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19035.24
2022-01-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19092.39
2022-01-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19261.10
2022-01-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19237.33
2022-01-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19243.49
2022-01-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19069.17
2022-01-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18753.76
2022-01-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18885.62
2022-01-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19017.31
2022-01-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19182.23
2022-01-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19026.59
2022-01-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18807.14
2022-01-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18896.48
2022-01-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18210.92
2022-01-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18374.83
2022-01-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18058.13
2022-01-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17975.75
2022-02-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18392.67
2022-02-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18832.09
2022-02-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18895.35
2022-02-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19142.23
2022-02-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19150.18
2022-02-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18784.81
2022-02-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18635.80
2022-02-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18832.25
2022-02-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18750.96
2022-02-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19142.78
2022-02-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19200.44
2022-02-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18997.17
2022-02-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18903.42
2022-02-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18514.22
2022-02-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18496.13
2022-02-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18478.58
2022-03-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18634.72
2022-03-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18735.57
2022-03-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19042.65
2022-03-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18854.95
2022-03-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18754.28
2022-03-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18174.15
2022-03-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17872.61
2022-03-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18088.32
2022-03-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18193.77
2022-03-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17818.13
2022-03-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16749.37
2022-03-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17163.39
2022-03-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17433.91
2022-03-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17956.57
2022-03-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17977.35
2022-03-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18352.57
2022-03-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18424.47
2022-03-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18346.73
2022-03-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18374.10
2022-03-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18667.17
2022-03-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18534.38
2022-03-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18936.14
2022-03-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19238.82
2022-04-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19509.60
2022-04-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19830.22
2022-04-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19426.16
2022-04-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19662.89
2022-04-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19216.12
2022-04-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19211.23
2022-04-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19055.66
2022-04-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19444.76
2022-04-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19347.75
2022-04-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19066.29
2022-04-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19164.81
2022-04-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18617.71
2022-04-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18164.55
2022-04-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18438.86
2022-04-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17535.76
2022-04-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17344.62
2022-04-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17514.23
2022-04-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17786.53
2022-04-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18170.93
2022-05-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18232.01
2022-05-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17701.21
2022-05-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17894.10
2022-05-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18021.45
2022-05-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17954.18
2022-05-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17944.28
2022-05-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18292.85
2022-05-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18431.36
2022-05-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18314.60
2022-05-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18209.60
2022-05-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18326.92
2022-05-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18465.17
2022-05-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18402.55
2022-05-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17891.56
2022-05-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18161.34
2022-05-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18394.92
2022-05-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18412.67
2022-05-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18386.55
2022-05-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18411.08
2022-06-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18475.20
2022-06-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18335.90
2022-06-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18364.99
2022-06-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18460.90
2022-06-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18551.23
2022-06-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18531.74
2022-06-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18700.38
2022-06-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18414.88
2022-06-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18657.03
2022-06-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18766.06
2022-06-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18540.10
2022-06-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18502.83
2022-06-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18497.26
2022-06-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18557.23
2022-06-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18257.86
2022-06-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18477.60
2022-06-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18463.00
2022-06-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18599.29
2022-06-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18718.67
2022-06-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18785.48
2022-06-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18912.67
2022-07-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18969.31
2022-07-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19000.41
2022-07-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19013.19
2022-07-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18597.00
2022-07-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18664.15
2022-07-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18654.88
2022-07-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18592.62
2022-07-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18755.07
2022-07-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18782.86
2022-07-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18557.93
2022-07-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18163.32
2022-07-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18562.68
2022-07-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18628.25
2022-07-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18687.20
2022-07-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18415.83
2022-07-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18394.39
2022-07-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18408.04
2022-07-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18688.73
2022-07-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18652.01
2022-07-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18658.79
2022-07-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18493.35
2022-08-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18538.04
2022-08-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18000.12
2022-08-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17795.82
2022-08-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17914.21
2022-08-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18073.08
2022-08-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18238.97
2022-08-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18275.24
2022-08-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18245.99
2022-08-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18519.41
2022-08-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18638.72
2022-08-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18675.34
2022-08-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18714.75
2022-08-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18757.67
2022-08-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18614.75
2022-08-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18671.16
2022-08-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18829.59
2022-08-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18906.07
2022-08-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18674.97
2022-08-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18987.35
2022-08-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18941.95
2022-08-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19043.56
2022-08-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18950.37
2022-08-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18728.13
2022-09-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18824.29
2022-09-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18807.55
2022-09-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19030.96
2022-09-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19267.58
2022-09-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19233.31
2022-09-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19165.48
2022-09-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19378.38
2022-09-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19271.26
2022-09-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19114.39
2022-09-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19104.55
2022-09-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18560.68
2022-09-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18536.00
2022-09-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18573.79
2022-09-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18714.03
2022-09-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18698.26
2022-09-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18580.99
2022-09-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18142.26
2022-09-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18380.20
2022-09-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18176.38
2022-09-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18070.01
2022-09-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18173.67
2022-10-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18135.27
2022-10-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18130.05
2022-10-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18384.59
2022-10-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18205.56
2022-10-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18421.39
2022-10-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18458.11
2022-10-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18426.66
2022-10-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18289.88
2022-10-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18139.77
2022-10-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18128.51
2022-10-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17759.25
2022-10-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17625.32
2022-10-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17625.29
2022-10-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17723.96
2022-10-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17246.54
2022-10-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16973.00
2022-11-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17244.41
2022-11-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17407.68
2022-11-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17280.18
2022-11-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17596.05
2022-11-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17730.75
2022-11-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17743.63
2022-11-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17727.07
2022-11-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17718.90
2022-11-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18046.14
2022-11-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18105.84
2022-11-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18276.75
2022-11-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18211.93
2022-11-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18180.60
2022-11-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18098.37
2022-11-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18081.56
2022-11-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18155.64
2022-11-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18192.53
2022-11-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18262.89
2022-11-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18493.59
2022-11-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18355.13
2022-11-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18869.98
2022-11-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18821.10
2022-12-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18793.46
2022-12-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18703.67
2022-12-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19055.65
2022-12-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19043.63
2022-12-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19002.65
2022-12-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19058.37
2022-12-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19125.42
2022-12-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18829.50
2022-12-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18926.85
2022-12-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18838.80
2022-12-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18662.83
2022-12-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18839.26
2022-12-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18450.73
2022-12-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18303.58
2022-12-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18279.63
2022-12-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18134.33
2022-12-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18062.99
2022-12-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18051.34
2022-12-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18237.24
2022-12-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18195.91
2022-12-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),17996.66
2022-12-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18122.33
2023-01-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18231.47
2023-01-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),18392.71
